sutta_uid,language,abstract,url,priority
an9.42,en,English translation of AN 9.42 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/005-samannavaggo-e.html,9
an9.43,en,English translation of AN 9.43 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.043.than.html,3
an9.43,en,English translation of AN 9.43 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/005-samannavaggo-e.html,9
an9.44,en,English translation of AN 9.44 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.044.than.html,3
an9.44,en,English translation of AN 9.44 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/005-samannavaggo-e.html,9
an9.45,en,English translation of AN 9.45 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.045.than.html,3
an9.45,en,English translation of AN 9.45 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/005-samannavaggo-e.html,9
an9.46,en,English translation of AN 9.46 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/005-samannavaggo-e.html,9
an9.47,en,English translation of AN 9.47 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/005-samannavaggo-e.html,9
an9.48,en,English translation of AN 9.48 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/005-samannavaggo-e.html,9
an9.49,en,English translation of AN 9.49 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/005-samannavaggo-e.html,9
an9.50,en,English translation of AN 9.50 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/005-samannavaggo-e.html,9
an9.51,en,English translation of AN 9.51 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/005-samannavaggo-e.html,9
an9.52,en,English translation of AN 9.52 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/006-khemavaggo-e.html,9
an9.53,en,English translation of AN 9.53 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/006-khemavaggo-e.html,9
an9.54,en,English translation of AN 9.54 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/006-khemavaggo-e.html,9
an9.55,en,English translation of AN 9.55 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/006-khemavaggo-e.html,9
an9.56,en,English translation of AN 9.56 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/006-khemavaggo-e.html,9
an9.57,en,English translation of AN 9.57 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/006-khemavaggo-e.html,9
an9.58,en,English translation of AN 9.58 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/006-khemavaggo-e.html,9
an9.59,en,English translation of AN 9.59 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/006-khemavaggo-e.html,9
an9.60,en,English translation of AN 9.60 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/006-khemavaggo-e.html,9
an9.61,en,English translation of AN 9.61 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/006-khemavaggo-e.html,9
an9.62,en,English translation of AN 9.62 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.062.than.html,3
an9.62,en,English translation of AN 9.62 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/006-khemavaggo-e.html,9
an9.63,en,English translation of AN 9.63 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.063.than.html,3
an9.63,en,English translation of AN 9.63 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/007-satipatthanavaggo-e.html,9
an9.64,en,English translation of AN 9.64 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an09/an09.064.than.html,3
an9.64,en,English translation of AN 9.64 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/007-satipatthanavaggo-e.html,9
an9.65,en,English translation of AN 9.65 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/007-satipatthanavaggo-e.html,9
an9.66,en,English translation of AN 9.66 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/007-satipatthanavaggo-e.html,9
an9.67,en,English translation of AN 9.67 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/007-satipatthanavaggo-e.html,9
an9.68,en,English translation of AN 9.68 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/007-satipatthanavaggo-e.html,9
an9.69,en,English translation of AN 9.69 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/007-satipatthanavaggo-e.html,9
an9.70,en,English translation of AN 9.70 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/007-satipatthanavaggo-e.html,9
an9.71,en,English translation of AN 9.71 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/007-satipatthanavaggo-e.html,9
an9.72,en,English translation of AN 9.72 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/007-satipatthanavaggo-e.html,9
an9.73,en,English translation of AN 9.73 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/008-sammappadhanavaggo-e.html,9
an9.74,en,English translation of AN 9.74 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/008-sammappadhanavaggo-e.html,9
an9.75,en,English translation of AN 9.75 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/008-sammappadhanavaggo-e.html,9
an9.76,en,English translation of AN 9.76 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/008-sammappadhanavaggo-e.html,9
an9.77,en,English translation of AN 9.77 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/008-sammappadhanavaggo-e.html,9
an9.78,en,English translation of AN 9.78 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/008-sammappadhanavaggo-e.html,9
an9.79,en,English translation of AN 9.79 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/008-sammappadhanavaggo-e.html,9
an9.80,en,English translation of AN 9.80 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/008-sammappadhanavaggo-e.html,9
an9.81,en,English translation of AN 9.81 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/008-sammappadhanavaggo-e.html,9
an9.82,en,English translation of AN 9.82 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/008-sammappadhanavaggo-e.html,9
an9.83,en,English translation of AN 9.83 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/009-iddhipadavaggo-e.html,9
an9.84,en,English translation of AN 9.84 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/009-iddhipadavaggo-e.html,9
an9.85,en,English translation of AN 9.85 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/009-iddhipadavaggo-e.html,9
an9.86,en,English translation of AN 9.86 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/009-iddhipadavaggo-e.html,9
an9.87,en,English translation of AN 9.87 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/009-iddhipadavaggo-e.html,9
an9.88,en,English translation of AN 9.88 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/009-iddhipadavaggo-e.html,9
an9.89,en,English translation of AN 9.89 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/009-iddhipadavaggo-e.html,9
an9.90,en,English translation of AN 9.90 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/009-iddhipadavaggo-e.html,9
an9.91,en,English translation of AN 9.91 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/009-iddhipadavaggo-e.html,9
an9.92,en,English translation of AN 9.92 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/009-iddhipadavaggo-e.html,9
an9.93,en,English translation of AN 9.93 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/010-ragadipeyyalam-e.html,9
an9.94,en,English translation of AN 9.94 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/010-ragadipeyyalam-e.html,9
an9.95-112,en,English translation of AN 9.95-112 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/010-ragadipeyyalam-e.html,9
an9.113-432,en,English translation of AN 9.113-432 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/09-navakanipata/010-ragadipeyyalam-e.html,9
an10.1,en,English translation of AN 10.1 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/001-anisamsavaggo-e.html,9
an10.2,en,English translation of AN 10.2 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/001-anisamsavaggo-e.html,9
an10.3,en,English translation of AN 10.3 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/001-anisamsavaggo-e.html,9
an10.4,en,English translation of AN 10.4 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/001-anisamsavaggo-e.html,9
an10.5,en,English translation of AN 10.5 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/001-anisamsavaggo-e.html,9
an10.6,en,English translation of AN 10.6 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an10/an10.006.than.html,3
an10.6,en,English translation of AN 10.6 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/001-anisamsavaggo-e.html,9
an10.7,en,English translation of AN 10.7 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an10/an10.007.than.html,3
an10.7,en,English translation of AN 10.7 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/001-anisamsavaggo-e.html,9
an10.8,en,English translation of AN 10.8 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/001-anisamsavaggo-e.html,9
an10.9,en,English translation of AN 10.9 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/001-anisamsavaggo-e.html,9
an10.10,en,English translation of AN 10.10 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/001-anisamsavaggo-e.html,9
an10.11,en,English translation of AN 10.11 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/002-nathavaggo-e.html,9
an10.12,en,English translation of AN 10.12 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/002-nathavaggo-e.html,9
an10.13,en,English translation of AN 10.13 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an10/an10.013.than.html,3
an10.13,en,English translation of AN 10.13 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/002-nathavaggo-e.html,9
an10.14,en,English translation of AN 10.14 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/002-nathavaggo-e.html,9
an10.15,en,English translation of AN 10.15 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/002-nathavaggo-e.html,9
an10.16,en,English translation of AN 10.16 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/002-nathavaggo-e.html,9
an10.17,en,English translation of AN 10.17 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an10/an10.017.than.html,3
an10.17,en,English translation of AN 10.17 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/002-nathavaggo-e.html,9
an10.18,en,English translation of AN 10.18 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/002-nathavaggo-e.html,9
an10.19,en,English translation of AN 10.19 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/002-nathavaggo-e.html,9
an10.20,en,English translation of AN 10.20 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an10/an10.020.than.html,3
an10.20,en,English translation of AN 10.20 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/002-nathavaggo-e.html,9
an10.21,en,English translation of AN 10.21 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/003-mahavaggo-e.html,9
an10.22,en,English translation of AN 10.22 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/003-mahavaggo-e.html,9
an10.23,en,English translation of AN 10.23 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/003-mahavaggo-e.html,9
an10.24,en,English translation of AN 10.24 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an10/an10.024.than.html,3
an10.24,en,English translation of AN 10.24 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/003-mahavaggo-e.html,9
an10.25,en,English translation of AN 10.25 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/003-mahavaggo-e.html,9
an10.26,en,English translation of AN 10.26 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/003-mahavaggo-e.html,9
an10.27,en,English translation of AN 10.27 (excerpt) from Access to Insight. Translator Nyanaponika Thera.,http://www.accesstoinsight.org/tipitaka/an/an10/an10.027x.nypo.html,4
an10.27,en,English translation of AN 10.27 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/003-mahavaggo-e.html,9
an10.28,en,English translation of AN 10.28 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/003-mahavaggo-e.html,9
an10.29,en,English translation of AN 10.29 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/an/an10/an10.029.than.html,3
an10.29,en,English translation of AN 10.29 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/003-mahavaggo-e.html,9
an10.30,en,English translation of AN 10.30 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/4Anguttara-Nikaya/Anguttara6/10-dasakanipata/003-mahavaggo-e.html,9
